Training Accuracy,Validation Accuracy,Training Loss,Validation Loss
0.9682646989822388,0.9485741257667542,0.1036120280623436,0.29631367325782776
0.965252161026001,0.9495091438293457,0.11286786198616028,0.29454392194747925
0.9628629088401794,0.9527816772460938,0.11618778109550476,0.2755281925201416
0.9647327661514282,0.9527816772460938,0.11339364945888519,0.2947002053260803
0.9639536738395691,0.9518466591835022,0.11504379659891129,0.31178948283195496
0.9636939764022827,0.9546517133712769,0.12169533222913742,0.29456058144569397
0.9664468169212341,0.951379120349884,0.1063147708773613,0.29573434591293335
0.966187059879303,0.9551191926002502,0.10973937809467316,0.27684488892555237
0.9669142365455627,0.9541841745376587,0.10682050883769989,0.27183762192726135
0.9658754467964172,0.9527816772460938,0.11115962266921997,0.28332459926605225
0.9660312533378601,0.9546517133712769,0.11132044345140457,0.2849045395851135
0.96639484167099,0.9523141384124756,0.10840705037117004,0.2887158691883087
0.9662909507751465,0.9560542106628418,0.10602979362010956,0.2764834761619568
0.9660312533378601,0.951379120349884,0.11252467334270477,0.2808244526386261
0.9657196402549744,0.9509116411209106,0.11041256785392761,0.2965911626815796
0.9647846817970276,0.9518466591835022,0.1184789389371872,0.291240394115448
0.9664987325668335,0.95652174949646,0.10978811979293823,0.28223860263824463
0.967329740524292,0.9551191926002502,0.10575103759765625,0.27631115913391113
0.9675894379615784,0.9541841745376587,0.10714709758758545,0.2940324544906616
0.9664468169212341,0.9527816772460938,0.10989997535943985,0.3063238263130188
0.9648885726928711,0.9462365508079529,0.11734603345394135,0.32260140776634216
0.9653560519218445,0.9546517133712769,0.10926643759012222,0.31504082679748535
0.9677972197532654,0.95652174949646,0.10408030450344086,0.2793019115924835
0.9661351442337036,0.9537166953086853,0.11172334104776382,0.30624228715896606
0.9649405479431152,0.9532491564750671,0.11395040899515152,0.30600205063819885
0.967329740524292,0.9523141384124756,0.10683239996433258,0.2833064794540405
0.965252161026001,0.9537166953086853,0.10752677917480469,0.3087455928325653
0.9649405479431152,0.9490416049957275,0.11053959280252457,0.3156068027019501
0.9675894379615784,0.9490416049957275,0.1038077250123024,0.2995581328868866
0.9647846817970276,0.9509116411209106,0.11302247643470764,0.30262142419815063
0.9669142365455627,0.9546517133712769,0.1059560775756836,0.2843902111053467
0.9676414132118225,0.9495091438293457,0.1047186478972435,0.2760097086429596
0.9644730687141418,0.9509116411209106,0.11538078635931015,0.30017194151878357
0.9663429260253906,0.9560542106628418,0.10801752656698227,0.2814064919948578
0.9668623208999634,0.9555867314338684,0.10618774592876434,0.28978124260902405
0.9666545391082764,0.9518466591835022,0.1136128231883049,0.28319066762924194
0.9660832285881042,0.9560542106628418,0.10820379853248596,0.27825233340263367
0.9670700430870056,0.9551191926002502,0.10371952503919601,0.29103559255599976
0.9670700430870056,0.9541841745376587,0.10299131274223328,0.31028318405151367
0.9667065143585205,0.9541841745376587,0.1108505055308342,0.3160429298877716
0.9676414132118225,0.9560542106628418,0.10331621766090393,0.27615171670913696
0.9645769596099854,0.9541841745376587,0.11662549525499344,0.28483036160469055
0.9672778248786926,0.95652174949646,0.1089169904589653,0.28299999237060547
0.9677972197532654,0.951379120349884,0.10161345452070236,0.2912711799144745
0.9654079675674438,0.9541841745376587,0.11270719766616821,0.2958022952079773
0.9660312533378601,0.9541841745376587,0.10833441466093063,0.28886017203330994
0.9675894379615784,0.9537166953086853,0.1041264683008194,0.30402472615242004
0.9655118584632874,0.9551191926002502,0.11235891282558441,0.2996881306171417
0.96639484167099,0.9523141384124756,0.10882000625133514,0.30678269267082214
0.9667065143585205,0.951379120349884,0.10782086849212646,0.2950996458530426
0.9659793376922607,0.9537166953086853,0.11258598417043686,0.3287791311740875
0.9681608080863953,0.9546517133712769,0.10263480246067047,0.30170953273773193
0.9684205055236816,0.9555867314338684,0.09865280240774155,0.2967317998409271
0.966602623462677,0.9541841745376587,0.10827381163835526,0.3201466500759125
0.9657715559005737,0.9415614604949951,0.11006622016429901,0.3427770733833313
0.9644211530685425,0.9546517133712769,0.11407218128442764,0.28457382321357727
0.9673817157745361,0.9546517133712769,0.10259588807821274,0.29743218421936035
0.9673817157745361,0.9537166953086853,0.10088038444519043,0.2975670397281647
0.9671739339828491,0.9541841745376587,0.10467319935560226,0.28884580731391907
0.9661351442337036,0.9490416049957275,0.10623577237129211,0.3289375901222229
0.9679011106491089,0.9560542106628418,0.10493245720863342,0.3033631443977356
0.9670700430870056,0.9537166953086853,0.10205642133951187,0.298470675945282
0.9674856066703796,0.9518466591835022,0.1034005731344223,0.30295202136039734
0.9659273624420166,0.9518466591835022,0.11319570988416672,0.32240185141563416
0.9636420011520386,0.9537166953086853,0.11655595153570175,0.29067009687423706
0.9660832285881042,0.9546517133712769,0.10949310660362244,0.3132854700088501
0.9683166146278381,0.9532491564750671,0.09952042251825333,0.3194490969181061
