Training Accuracy,Validation Accuracy,Training Loss,Validation Loss
0.7510083913803101,0.7809523940086365,0.7140385508537292,0.5985296964645386
0.7490336298942566,0.7814285755157471,0.7166863679885864,0.5947901606559753
0.7524369955062866,0.7835714221000671,0.7101684808731079,0.5891467332839966
0.7582352757453918,0.7897619009017944,0.6960155963897705,0.5842161774635315
0.7560083866119385,0.7885714173316956,0.703805148601532,0.5823562741279602
0.7593277096748352,0.7885714173316956,0.6982800364494324,0.5792809724807739
0.7620587944984436,0.7914285659790039,0.6834520697593689,0.5757803320884705
0.7597899436950684,0.7961905002593994,0.6837320923805237,0.5699275732040405
0.7647479176521301,0.7985714077949524,0.6734876036643982,0.5616768598556519
0.7665966153144836,0.7997618913650513,0.6728447079658508,0.5566591620445251
0.7663445472717285,0.8007143139839172,0.6703786849975586,0.5541436076164246
0.7673109173774719,0.8026190400123596,0.6617186069488525,0.5517593622207642
0.7684453725814819,0.8052380681037903,0.662152111530304,0.5482465624809265
0.7717646956443787,0.8045238256454468,0.6545913219451904,0.5450204610824585
0.7745378017425537,0.8088095188140869,0.6486425995826721,0.540159285068512
0.7792016863822937,0.8095238208770752,0.6414193511009216,0.5380181670188904
0.7795377969741821,0.8145238161087036,0.637274980545044,0.535176694393158
0.779411792755127,0.8123809695243835,0.6361857056617737,0.5345951914787292
0.7800419926643372,0.8152381181716919,0.6284260749816895,0.5308221578598022
0.7822269201278687,0.8176190257072449,0.6252008676528931,0.5237649083137512
0.7842437028884888,0.8188095092773438,0.6209578514099121,0.519282341003418
0.7840335965156555,0.8161904811859131,0.6222432255744934,0.5199103355407715
0.7889075875282288,0.813095211982727,0.6139991879463196,0.5205546617507935
0.7853361368179321,0.8178571462631226,0.6171594262123108,0.5190142393112183
0.7920168042182922,0.8219047784805298,0.60418301820755,0.5146621465682983
0.7869327664375305,0.8197619318962097,0.6126047372817993,0.509171724319458
0.7911344766616821,0.8211904764175415,0.6061069965362549,0.5065299272537231
0.7903781533241272,0.8242856860160828,0.602949857711792,0.5053563117980957
0.7908403277397156,0.8261904716491699,0.6001662015914917,0.5047873258590698
0.7936974763870239,0.8261904716491699,0.5952337980270386,0.5028061270713806
0.7905882596969604,0.8299999833106995,0.5966272950172424,0.5009150505065918
0.7950000166893005,0.8299999833106995,0.5949324369430542,0.49955183267593384
0.7957983016967773,0.8307142853736877,0.5861669182777405,0.4953483045101166
0.7991596460342407,0.8316666483879089,0.5848569273948669,0.4916827082633972
0.7932353019714355,0.8345237970352173,0.5865526795387268,0.49080532789230347
0.7989075779914856,0.8380952477455139,0.5792125463485718,0.48769867420196533
0.799369752407074,0.8373809456825256,0.5761113166809082,0.48494428396224976
0.7973949313163757,0.8407142758369446,0.5779789090156555,0.4830610454082489
0.8013445138931274,0.8421428799629211,0.5751949548721313,0.48122644424438477
0.8037815093994141,0.8428571224212646,0.5698259472846985,0.4771955609321594
0.8021848797798157,0.8416666388511658,0.5727810859680176,0.47503191232681274
0.8023949861526489,0.8414285778999329,0.5707664489746094,0.4737236797809601
0.8033613562583923,0.8445237874984741,0.5667126178741455,0.4735884666442871
0.803277313709259,0.8438095450401306,0.558863639831543,0.4721607565879822
0.8094117641448975,0.8438095450401306,0.5530406832695007,0.4682126045227051
0.8057563304901123,0.8414285778999329,0.5548964142799377,0.4651971161365509
0.8065546154975891,0.8452380895614624,0.5513433814048767,0.4635123014450073
0.8078991770744324,0.848809540271759,0.5531484484672546,0.4632560610771179
0.8091176748275757,0.848809540271759,0.5470612049102783,0.462551474571228
0.8072268962860107,0.8485714197158813,0.5528062582015991,0.4606799781322479
0.8073949813842773,0.8473809361457825,0.5441315770149231,0.45746511220932007
0.8126470446586609,0.8502380847930908,0.5378174781799316,0.45340389013290405
0.8117226958274841,0.8530952334403992,0.5403552651405334,0.4516085684299469
0.8142436742782593,0.8547618985176086,0.5369118452072144,0.4510411322116852
0.815924346446991,0.8578571677207947,0.527215838432312,0.4477498233318329
0.8155882358551025,0.8585714101791382,0.5307067036628723,0.4451211392879486
0.814789891242981,0.8611904978752136,0.5281981825828552,0.4445512592792511
0.8152101039886475,0.8616666793823242,0.5372830629348755,0.4441133737564087
0.8163445591926575,0.8609523773193359,0.5280461311340332,0.4418056905269623
0.8154201507568359,0.8600000143051147,0.5271449685096741,0.4388178586959839
0.8181512355804443,0.8607142567634583,0.5245087742805481,0.43650734424591064
0.8208823800086975,0.8623809814453125,0.5151103138923645,0.43418923020362854
0.8157983422279358,0.8614285588264465,0.5259116888046265,0.43375837802886963
0.8229832053184509,0.8635714054107666,0.5158869028091431,0.4328630268573761
0.8189916014671326,0.8635714054107666,0.5172306895256042,0.4292546808719635
0.8200840353965759,0.8654761910438538,0.5140730738639832,0.4276543855667114
0.8200840353965759,0.8623809814453125,0.5112902522087097,0.4266303777694702
0.8197479248046875,0.8628571629524231,0.5112298727035522,0.42524248361587524
0.8227730989456177,0.8633333444595337,0.5103629231452942,0.42395108938217163
0.8226470351219177,0.8666666746139526,0.5126623511314392,0.42310768365859985
0.8249159455299377,0.8669047355651855,0.4993560314178467,0.4218920171260834
0.8259663581848145,0.8676190376281738,0.5028267502784729,0.42140230536460876
0.8262184858322144,0.8680952191352844,0.5041068196296692,0.4204115569591522
0.823487401008606,0.8721428513526917,0.5021816492080688,0.416313499212265
0.8265966176986694,0.8726190328598022,0.4974384009838104,0.41442835330963135
0.8235714435577393,0.8714285492897034,0.5021299719810486,0.4149572551250458
0.8281933069229126,0.869523823261261,0.4957997500896454,0.4153841733932495
0.8287395238876343,0.8688095211982727,0.500521719455719,0.4124462306499481
0.8271008133888245,0.8707143068313599,0.49688178300857544,0.40896540880203247
0.827899158000946,0.8733333349227905,0.4929763674736023,0.40807273983955383
0.8330252170562744,0.8754761815071106,0.4828011095523834,0.40719667077064514
0.8343697190284729,0.875,0.47739559412002563,0.40572595596313477
0.8331092596054077,0.8761904835700989,0.4850137531757355,0.40268412232398987
0.8289075493812561,0.8776190280914307,0.48847028613090515,0.40103405714035034
0.8344117403030396,0.8764285445213318,0.4815952181816101,0.40056511759757996
0.8360503911972046,0.8738095164299011,0.48235419392585754,0.3987676799297333
0.8347058892250061,0.8764285445213318,0.47659507393836975,0.3968293070793152
0.832563042640686,0.8776190280914307,0.47754430770874023,0.39552274346351624
0.8362604975700378,0.8780952095985413,0.47694486379623413,0.39467620849609375
0.8313865661621094,0.8795238137245178,0.47498074173927307,0.39395788311958313
0.8384453654289246,0.8776190280914307,0.4695797264575958,0.3941890299320221
0.8336134552955627,0.878333330154419,0.4760740399360657,0.39243942499160767
0.8413865566253662,0.880476176738739,0.45986077189445496,0.3883695900440216
0.8374789953231812,0.8821428418159485,0.46738529205322266,0.3867110311985016
0.834327757358551,0.8792856931686401,0.47228801250457764,0.387568861246109
0.8399580121040344,0.881428599357605,0.4638037383556366,0.3859984278678894
0.8399580121040344,0.8807142972946167,0.4599273204803467,0.38529351353645325
0.8395377993583679,0.8816666603088379,0.46219974756240845,0.3852352499961853
0.8393697738647461,0.8828571438789368,0.4655510485172272,0.3854069709777832
0.8404201865196228,0.8830952644348145,0.46204662322998047,0.38587266206741333
0.8426470756530762,0.883809506893158,0.4522291421890259,0.3831345736980438
0.8405042290687561,0.8847619295120239,0.4578019082546234,0.3799138069152832
0.8426050543785095,0.8864285945892334,0.4597453474998474,0.3786068260669708
0.8393277525901794,0.8864285945892334,0.46437713503837585,0.37808921933174133
0.841176450252533,0.8890476226806641,0.45881128311157227,0.37647953629493713
0.8396218419075012,0.8895238041877747,0.4614480435848236,0.37534549832344055
0.8403781652450562,0.8883333206176758,0.45552003383636475,0.3738867938518524
0.8443697690963745,0.886904776096344,0.44538888335227966,0.37245655059814453
0.842310905456543,0.8847619295120239,0.4517182409763336,0.37191933393478394
0.8422268629074097,0.8847619295120239,0.45114046335220337,0.3721591830253601
0.8433613181114197,0.8849999904632568,0.4494229555130005,0.372647225856781
0.8459243774414062,0.8861904740333557,0.44101670384407043,0.3711819648742676
0.8466386795043945,0.8871428370475769,0.44585275650024414,0.37012892961502075
